Date,Date_quarter,ID,Holding,pct_holding,Price,eqy_shares_total,MarketCap,HoldingValue
2025-07-30,2025Q3,AGUAS-A,IAM,0.501,320.35,6140.335714,1967056.5459799,985495.32953593
2025-07-31,2025Q3,AGUAS-A,IAM,0.501,320.1,6140.335714,1965521.4620514,984726.2524877514
2025-08-01,2025Q3,AGUAS-A,IAM,0.501,320.0,6140.335714,1964907.42848,984418.62166848
2025-08-02,2025Q3,AGUAS-A,IAM,0.501,320.0,6140.335714,1964907.42848,984418.62166848
2025-08-03,2025Q3,AGUAS-A,IAM,0.501,320.0,6140.335714,1964907.42848,984418.62166848
2025-08-04,2025Q3,AGUAS-A,IAM,0.501,322.25,6140.335714,1978723.1838365,991340.3151020865
2025-08-05,2025Q3,AGUAS-A,IAM,0.501,324.4,6140.335714,1991924.9056215999,997954.3777164215
2025-08-06,2025Q3,AGUAS-A,IAM,0.501,326.5,6140.335714,2004819.610621,1004414.6249211209
2025-08-07,2025Q3,AGUAS-A,IAM,0.501,325.99,6140.335714,2001688.03940686,1002845.7077428369
2025-08-08,2025Q3,AGUAS-A,IAM,0.501,330.0,6140.335714,2026310.78562,1015181.70359562
2025-08-09,2025Q3,AGUAS-A,IAM,0.501,330.0,6140.335714,2026310.78562,1015181.70359562
2025-08-10,2025Q3,AGUAS-A,IAM,0.501,330.0,6140.335714,2026310.78562,1015181.70359562
2025-08-11,2025Q3,AGUAS-A,IAM,0.501,329.5,6140.335714,2023240.6177629998,1013643.5494992629
2025-08-12,2025Q3,AGUAS-A,IAM,0.501,330.0,6140.335714,2026310.78562,1015181.70359562
2025-08-13,2025Q3,AGUAS-A,IAM,0.501,335.0,6140.335714,2057012.46419,1030563.24455919
2025-08-14,2025Q3,AGUAS-A,IAM,0.501,337.99,6140.335714,2075372.06797486,1039761.4060554049
2025-08-15,2025Q3,AGUAS-A,IAM,0.501,337.99,6140.335714,2075372.06797486,1039761.4060554049
2025-08-16,2025Q3,AGUAS-A,IAM,0.501,337.99,6140.335714,2075372.06797486,1039761.4060554049
2025-08-17,2025Q3,AGUAS-A,IAM,0.501,337.99,6140.335714,2075372.06797486,1039761.4060554049
2025-08-18,2025Q3,AGUAS-A,IAM,0.501,338.0,6140.335714,2075433.4713319999,1039792.1691373319
2025-08-19,2025Q3,AGUAS-A,IAM,0.501,338.0,6140.335714,2075433.4713319999,1039792.1691373319
2025-08-20,2025Q3,AGUAS-A,IAM,0.501,334.65,6140.335714,2054863.3466900997,1029486.5366917399
2025-08-21,2025Q3,AGUAS-A,IAM,0.501,335.25,6140.335714,2058547.5481185,1031332.3216073685
2025-08-22,2025Q3,AGUAS-A,IAM,0.501,340.0,6140.335714,2087714.14276,1045944.78552276
2025-08-23,2025Q3,AGUAS-A,IAM,0.501,340.0,6140.335714,2087714.14276,1045944.78552276
2025-08-24,2025Q3,AGUAS-A,IAM,0.501,340.0,6140.335714,2087714.14276,1045944.78552276
2025-08-25,2025Q3,AGUAS-A,IAM,0.501,342.48,6140.335714,2102942.17533072,1053574.0298406908
2025-08-26,2025Q3,AGUAS-A,IAM,0.501,338.01,6140.335714,2075494.87468914,1039822.9322192591
2025-08-27,2025Q3,AGUAS-A,IAM,0.501,339.17,6140.335714,2082617.66411738,1043391.4497228074
2025-08-28,2025Q3,AGUAS-A,IAM,0.501,343.8,6140.335714,2111047.4184732,1057634.7566550733
2025-08-29,2025Q3,AGUAS-A,IAM,0.501,342.0,6140.335714,2099994.814188,1052097.401908188
2025-08-30,2025Q3,AGUAS-A,IAM,0.501,342.0,6140.335714,2099994.814188,1052097.401908188
2025-08-31,2025Q3,AGUAS-A,IAM,0.501,342.0,6140.335714,2099994.814188,1052097.401908188
2025-09-01,2025Q3,AGUAS-A,IAM,0.501,342.0,6140.335714,2099994.814188,1052097.401908188
2025-09-02,2025Q3,AGUAS-A,IAM,0.501,342.0,6140.335714,2099994.814188,1052097.401908188
2025-09-03,2025Q3,AGUAS-A,IAM,0.501,346.0,6140.335714,2124556.157044,1064402.634679044
2025-09-04,2025Q3,AGUAS-A,IAM,0.501,350.0,6140.335714,2149117.4999,1076707.8674499001
2025-09-05,2025Q3,AGUAS-A,IAM,0.501,355.0,6140.335714,2179819.17847,1092089.40841347
2025-09-06,2025Q3,AGUAS-A,IAM,0.501,355.0,6140.335714,2179819.17847,1092089.40841347
2025-09-07,2025Q3,AGUAS-A,IAM,0.501,355.0,6140.335714,2179819.17847,1092089.40841347
2025-09-08,2025Q3,AGUAS-A,IAM,0.501,350.0,6140.335714,2149117.4999,1076707.8674499001
2025-09-09,2025Q3,AGUAS-A,IAM,0.501,353.0,6140.335714,2167538.507042,1085936.792028042
2025-09-10,2025Q3,AGUAS-A,IAM,0.501,359.9,6140.335714,2209906.8234686,1107163.3185577686
2025-09-11,2025Q3,AGUAS-A,IAM,0.501,362.0,6140.335714,2222801.528468,1113623.565762468
2025-09-12,2025Q3,AGUAS-A,IAM,0.501,362.0,6140.335714,2222801.528468,1113623.565762468
2025-09-13,2025Q3,AGUAS-A,IAM,0.501,362.0,6140.335714,2222801.528468,1113623.565762468
2025-09-14,2025Q3,AGUAS-A,IAM,0.501,362.0,6140.335714,2222801.528468,1113623.565762468
2025-09-15,2025Q3,AGUAS-A,IAM,0.501,369.0,6140.335714,2265783.878466,1135157.723111466
2025-09-16,2025Q3,AGUAS-A,IAM,0.501,367.99,6140.335714,2259582.13939486,1132050.6518368248
2025-09-17,2025Q3,AGUAS-A,IAM,0.501,360.03,6140.335714,2210705.06711142,1107563.2386228214
2025-09-18,2025Q3,AGUAS-A,IAM,0.501,360.03,6140.335714,2210705.06711142,1107563.2386228214
2025-09-19,2025Q3,AGUAS-A,IAM,0.501,360.03,6140.335714,2210705.06711142,1107563.2386228214
2025-09-20,2025Q3,AGUAS-A,IAM,0.501,360.03,6140.335714,2210705.06711142,1107563.2386228214
2025-09-21,2025Q3,AGUAS-A,IAM,0.501,360.03,6140.335714,2210705.06711142,1107563.2386228214
2025-09-22,2025Q3,AGUAS-A,IAM,0.501,363.0,6140.335714,2228941.864182,1116699.873955182
2025-09-23,2025Q3,AGUAS-A,IAM,0.501,365.1,6140.335714,2241836.5691814,1123160.1211598814
2025-09-24,2025Q3,AGUAS-A,IAM,0.501,365.0,6140.335714,2241222.53561,1122852.49034061
2025-09-25,2025Q3,AGUAS-A,IAM,0.501,361.0,6140.335714,2216661.192754,1110547.257569754
2025-09-26,2025Q3,AGUAS-A,IAM,0.501,360.0,6140.335714,2210520.85704,1107470.9493770401
2025-09-27,2025Q3,AGUAS-A,IAM,0.501,360.0,6140.335714,2210520.85704,1107470.9493770401
2025-09-28,2025Q3,AGUAS-A,IAM,0.501,360.0,6140.335714,2210520.85704,1107470.9493770401
2025-09-29,2025Q3,AGUAS-A,IAM,0.501,365.0,6140.335714,2241222.53561,1122852.49034061
2025-09-30,2025Q3,AGUAS-A,IAM,0.501,365.0,6140.335714,2241222.53561,1122852.49034061
2025-10-01,2025Q4,AGUAS-A,IAM,0.501,365.0,6140.335714,2241222.53561,1122852.49034061
2025-10-02,2025Q4,AGUAS-A,IAM,0.501,363.0,6140.335714,2228941.864182,1116699.873955182
2025-10-03,2025Q4,AGUAS-A,IAM,0.501,360.0,6140.335714,2210520.85704,1107470.9493770401
2025-10-04,2025Q4,AGUAS-A,IAM,0.501,360.0,6140.335714,2210520.85704,1107470.9493770401
2025-10-05,2025Q4,AGUAS-A,IAM,0.501,360.0,6140.335714,2210520.85704,1107470.9493770401
2025-10-06,2025Q4,AGUAS-A,IAM,0.501,359.0,6140.335714,2204380.521326,1104394.641184326
2025-10-07,2025Q4,AGUAS-A,IAM,0.501,355.96,6140.335714,2185713.90075544,1095042.6642784753
2025-10-08,2025Q4,AGUAS-A,IAM,0.501,355.0,6140.335714,2179819.17847,1092089.40841347
2025-10-09,2025Q4,AGUAS-A,IAM,0.501,347.82,6140.335714,2135731.5680434797,1070001.5155897834
2025-10-10,2025Q4,AGUAS-A,IAM,0.501,342.91,6140.335714,2105582.51968774,1054896.8423635578
2025-10-11,2025Q4,AGUAS-A,IAM,0.501,342.91,6140.335714,2105582.51968774,1054896.8423635578
2025-10-12,2025Q4,AGUAS-A,IAM,0.501,342.91,6140.335714,2105582.51968774,1054896.8423635578
2025-10-13,2025Q4,AGUAS-A,IAM,0.501,344.6,6140.335714,2115959.6870444003,1060095.8032092445
2025-10-14,2025Q4,AGUAS-A,IAM,0.501,351.0,6140.335714,2155257.835614,1079784.175642614
2025-10-15,2025Q4,AGUAS-A,IAM,0.501,359.77,6140.335714,2209108.57982578,1106763.3984927158
2025-10-16,2025Q4,AGUAS-A,IAM,0.501,358.12,6140.335714,2198977.02589768,1101687.4899747376
2025-10-17,2025Q4,AGUAS-A,IAM,0.501,353.0,6140.335714,2167538.507042,1085936.792028042
2025-10-18,2025Q4,AGUAS-A,IAM,0.501,353.0,6140.335714,2167538.507042,1085936.792028042
2025-10-19,2025Q4,AGUAS-A,IAM,0.501,353.0,6140.335714,2167538.507042,1085936.792028042
2025-10-20,2025Q4,AGUAS-A,IAM,0.501,357.0,6140.335714,2192099.849898,1098242.0247988978
2025-10-21,2025Q4,AGUAS-A,IAM,0.501,356.2,6140.335714,2187187.5813268,1095780.9782447268
2025-10-22,2025Q4,AGUAS-A,IAM,0.501,353.51,6140.335714,2170670.07825614,1087505.7092063262
2025-10-23,2025Q4,AGUAS-A,IAM,0.501,355.0,6140.335714,2179819.17847,1092089.40841347
2025-10-24,2025Q4,AGUAS-A,IAM,0.501,357.0,6140.335714,2192099.849898,1098242.0247988978
2025-10-25,2025Q4,AGUAS-A,IAM,0.501,357.0,6140.335714,2192099.849898,1098242.0247988978
2025-10-26,2025Q4,AGUAS-A,IAM,0.501,357.0,6140.335714,2192099.849898,1098242.0247988978
2025-10-27,2025Q4,AGUAS-A,IAM,0.501,353.15,6140.335714,2168459.5573990997,1086398.238256949
2025-10-28,2025Q4,AGUAS-A,IAM,0.501,355.0,6140.335714,2179819.17847,1092089.40841347
2025-10-29,2025Q4,AGUAS-A,IAM,0.501,359.0,6140.335714,2204380.521326,1104394.641184326
2025-10-30,2025Q4,AGUAS-A,IAM,0.501,359.0,6140.335714,2204380.521326,1104394.641184326
2025-10-31,2025Q4,AGUAS-A,IAM,0.501,359.0,6140.335714,2204380.521326,1104394.641184326
2025-11-01,2025Q4,AGUAS-A,IAM,0.501,359.0,6140.335714,2204380.521326,1104394.641184326
2025-11-02,2025Q4,AGUAS-A,IAM,0.501,359.0,6140.335714,2204380.521326,1104394.641184326
2025-11-03,2025Q4,AGUAS-A,IAM,0.501,357.51,6140.335714,2195231.4211121397,1099810.941977182
2025-11-04,2025Q4,AGUAS-A,IAM,0.501,357.0,6140.335714,2192099.849898,1098242.0247988978
2025-11-05,2025Q4,AGUAS-A,IAM,0.501,355.0,6140.335714,2179819.17847,1092089.40841347
2025-11-06,2025Q4,AGUAS-A,IAM,0.501,356.0,6140.335714,2185959.514184,1095165.716606184
2025-11-07,2025Q4,AGUAS-A,IAM,0.501,361.99,6140.335714,2222740.12511086,1113592.8026805408
2025-11-08,2025Q4,AGUAS-A,IAM,0.501,361.99,6140.335714,2222740.12511086,1113592.8026805408
2025-11-09,2025Q4,AGUAS-A,IAM,0.501,361.99,6140.335714,2222740.12511086,1113592.8026805408
2025-11-10,2025Q4,AGUAS-A,IAM,0.501,360.0,6140.335714,2210520.85704,1107470.9493770401
2025-11-11,2025Q4,AGUAS-A,IAM,0.501,363.35,6140.335714,2231090.9816819,1117776.5818226319
2025-11-12,2025Q4,AGUAS-A,IAM,0.501,363.35,6140.335714,2231090.9816819,1117776.5818226319
2017-01-03,2017Q1,CAP,INVERCAP,0.4331,4790.3,149.983008,718463.6032224001,311166.58655562147
2017-01-04,2017Q1,CAP,INVERCAP,0.4331,4743.2,149.983008,711399.4035456,308107.08167559933
2017-01-05,2017Q1,CAP,INVERCAP,0.4331,4787.1,149.983008,717983.6575968001,310958.72210517415
2017-01-06,2017Q1,CAP,INVERCAP,0.4331,4717.2,149.983008,707499.8453376,306418.1830157145
2017-01-07,2017Q1,CAP,INVERCAP,0.4331,4717.2,149.983008,707499.8453376,306418.1830157145
2017-01-08,2017Q1,CAP,INVERCAP,0.4331,4717.2,149.983008,707499.8453376,306418.1830157145
2017-01-09,2017Q1,CAP,INVERCAP,0.4331,4991.7,149.983008,748670.1810336,324249.05540565215
2017-01-10,2017Q1,CAP,INVERCAP,0.4331,5219.2,149.983008,782791.3153536001,339026.9186796442
2017-01-11,2017Q1,CAP,INVERCAP,0.4331,5241.9,149.983008,786195.9296352001,340501.45712500514
2017-01-12,2017Q1,CAP,INVERCAP,0.4331,5288.7,149.983008,793215.1344096,343541.4747127978
2017-01-13,2017Q1,CAP,INVERCAP,0.4331,5260.3,149.983008,788955.6169824001,341696.6777150775
2017-01-14,2017Q1,CAP,INVERCAP,0.4331,5260.3,149.983008,788955.6169824001,341696.6777150775
2017-01-15,2017Q1,CAP,INVERCAP,0.4331,5260.3,149.983008,788955.6169824001,341696.6777150775
2017-01-16,2017Q1,CAP,INVERCAP,0.4331,5435.8,149.983008,815277.6348864001,353096.7436692999
2017-01-17,2017Q1,CAP,INVERCAP,0.4331,5460.1,149.983008,818922.2219808002,354675.2143398845
2017-01-18,2017Q1,CAP,INVERCAP,0.4331,5460.0,149.983008,818907.22368,354668.718575808
2017-01-19,2017Q1,CAP,INVERCAP,0.4331,5385.1,149.983008,807673.4963808001,349803.3912825245
2017-01-20,2017Q1,CAP,INVERCAP,0.4331,5349.7,149.983008,802364.0978976,347503.8907994506
2017-01-21,2017Q1,CAP,INVERCAP,0.4331,5349.7,149.983008,802364.0978976,347503.8907994506
2017-01-22,2017Q1,CAP,INVERCAP,0.4331,5349.7,149.983008,802364.0978976,347503.8907994506
2017-01-23,2017Q1,CAP,INVERCAP,0.4331,5676.9,149.983008,851438.5381152,368758.0308576931
2017-01-24,2017Q1,CAP,INVERCAP,0.4331,5779.2,149.983008,866781.7998336001,375403.1975079322
2017-01-25,2017Q1,CAP,INVERCAP,0.4331,5686.1,149.983008,852818.3817888001,369355.64115272934
2017-01-26,2017Q1,CAP,INVERCAP,0.4331,5689.9,149.983008,853388.3172192,369602.4801876355
2017-01-27,2017Q1,CAP,INVERCAP,0.4331,5819.8,149.983008,872871.1099584001,378040.4777229831
2017-01-28,2017Q1,CAP,INVERCAP,0.4331,5819.8,149.983008,872871.1099584001,378040.4777229831
2017-01-29,2017Q1,CAP,INVERCAP,0.4331,5819.8,149.983008,872871.1099584001,378040.4777229831
2017-01-30,2017Q1,CAP,INVERCAP,0.4331,5900.6,149.983008,884989.7370048001,383289.0550967789
2017-01-31,2017Q1,CAP,INVERCAP,0.4331,5958.3,149.983008,893643.7565664,387037.11096890783
2017-02-01,2017Q1,CAP,INVERCAP,0.4331,6113.8,149.983008,916966.1143104001,397138.02410783427
2017-02-02,2017Q1,CAP,INVERCAP,0.4331,6230.8,149.983008,934514.1262464001,404738.06807731587
2017-02-03,2017Q1,CAP,INVERCAP,0.4331,6229.0,149.983008,934244.1568320001,404621.1443239392
2017-02-04,2017Q1,CAP,INVERCAP,0.4331,6229.0,149.983008,934244.1568320001,404621.1443239392
2017-02-05,2017Q1,CAP,INVERCAP,0.4331,6229.0,149.983008,934244.1568320001,404621.1443239392
2017-02-06,2017Q1,CAP,INVERCAP,0.4331,6440.1,149.983008,965905.5698208001,418333.7022893885
2017-02-07,2017Q1,CAP,INVERCAP,0.4331,6748.7,149.983008,1012190.3260896001,438379.63022940577
2017-02-08,2017Q1,CAP,INVERCAP,0.4331,7048.9,149.983008,1057215.2250912,457879.9139869987
2017-02-09,2017Q1,CAP,INVERCAP,0.4331,6905.6,149.983008,1035722.6600448001,448571.48406540294
2017-02-10,2017Q1,CAP,INVERCAP,0.4331,7384.9,149.983008,1107609.5157792,479705.6812839715
2017-02-11,2017Q1,CAP,INVERCAP,0.4331,7384.9,149.983008,1107609.5157792,479705.6812839715
2017-02-12,2017Q1,CAP,INVERCAP,0.4331,7384.9,149.983008,1107609.5157792,479705.6812839715
2017-02-13,2017Q1,CAP,INVERCAP,0.4331,8310.2,149.983008,1246388.7930816002,539810.9862836411
2017-02-14,2017Q1,CAP,INVERCAP,0.4331,8055.5,149.983008,1208188.120944,523266.2751808464
2017-02-15,2017Q1,CAP,INVERCAP,0.4331,7654.7,149.983008,1148074.9313376,497231.2527623146
2017-02-16,2017Q1,CAP,INVERCAP,0.4331,7206.5,149.983008,1080852.547152,468117.2381715312
2017-02-17,2017Q1,CAP,INVERCAP,0.4331,7655.4,149.983008,1148179.9194432,497276.72311084997
2017-02-18,2017Q1,CAP,INVERCAP,0.4331,7655.4,149.983008,1148179.9194432,497276.72311084997
2017-02-19,2017Q1,CAP,INVERCAP,0.4331,7655.4,149.983008,1148179.9194432,497276.72311084997
2017-02-20,2017Q1,CAP,INVERCAP,0.4331,8173.4,149.983008,1225871.1175872001,530924.7810270163
2017-02-21,2017Q1,CAP,INVERCAP,0.4331,7920.2,149.983008,1187895.4199616,514477.506385369
2017-02-22,2017Q1,CAP,INVERCAP,0.4331,7659.8,149.983008,1148839.8446784,497562.53673021507
2017-02-23,2017Q1,CAP,INVERCAP,0.4331,7193.2,149.983008,1078857.7731456,467253.30154935934
2017-02-24,2017Q1,CAP,INVERCAP,0.4331,7328.9,149.983008,1099210.4673312001,476068.05340114277
2017-02-25,2017Q1,CAP,INVERCAP,0.4331,7328.9,149.983008,1099210.4673312001,476068.05340114277
2017-02-26,2017Q1,CAP,INVERCAP,0.4331,7328.9,149.983008,1099210.4673312001,476068.05340114277
2017-02-27,2017Q1,CAP,INVERCAP,0.4331,7236.1,149.983008,1085292.0441888,470039.9843381693
2017-02-28,2017Q1,CAP,INVERCAP,0.4331,7426.7,149.983008,1113878.8055136001,482420.9106679402
2017-03-01,2017Q1,CAP,INVERCAP,0.4331,7717.6,149.983008,1157508.8625408001,501317.08836642053
2017-03-02,2017Q1,CAP,INVERCAP,0.4331,7366.0,149.983008,1104774.836928,478477.98187351675
2017-03-03,2017Q1,CAP,INVERCAP,0.4331,7474.3,149.983008,1121017.9966944002,485512.8943683447
2017-03-04,2017Q1,CAP,INVERCAP,0.4331,7474.3,149.983008,1121017.9966944002,485512.8943683447
2017-03-05,2017Q1,CAP,INVERCAP,0.4331,7474.3,149.983008,1121017.9966944002,485512.8943683447
2017-03-06,2017Q1,CAP,INVERCAP,0.4331,7387.2,149.983008,1107954.4766976,479855.08385773055
2017-03-07,2017Q1,CAP,INVERCAP,0.4331,7386.0,149.983008,1107774.4970880002,479777.13468881283
2017-03-08,2017Q1,CAP,INVERCAP,0.4331,7279.4,149.983008,1091786.3084352,472852.6501832851
2017-03-09,2017Q1,CAP,INVERCAP,0.4331,7434.0,149.983008,1114973.6814720002,482895.10144552327
2017-03-10,2017Q1,CAP,INVERCAP,0.4331,7349.8,149.983008,1102345.1121984,477425.6680931271
2017-03-11,2017Q1,CAP,INVERCAP,0.4331,7349.8,149.983008,1102345.1121984,477425.6680931271
2017-03-12,2017Q1,CAP,INVERCAP,0.4331,7349.8,149.983008,1102345.1121984,477425.6680931271
2017-03-13,2017Q1,CAP,INVERCAP,0.4331,7568.5,149.983008,1135146.396048,491631.9041283888
2017-03-14,2017Q1,CAP,INVERCAP,0.4331,7605.3,149.983008,1140665.7707424,494022.34530853346
2017-03-15,2017Q1,CAP,INVERCAP,0.4331,7890.3,149.983008,1183410.9280224,512535.2729265014
2017-03-16,2017Q1,CAP,INVERCAP,0.4331,8048.6,149.983008,1207153.2381888002,522818.0674595693
2017-03-17,2017Q1,CAP,INVERCAP,0.4331,8392.3,149.983008,1258702.3980384,545144.0085904311
2017-03-18,2017Q1,CAP,INVERCAP,0.4331,8392.3,149.983008,1258702.3980384,545144.0085904311
2017-03-19,2017Q1,CAP,INVERCAP,0.4331,8392.3,149.983008,1258702.3980384,545144.0085904311
2017-03-20,2017Q1,CAP,INVERCAP,0.4331,8144.7,149.983008,1221566.6052576,529060.4967370665
2017-03-21,2017Q1,CAP,INVERCAP,0.4331,7769.9,149.983008,1165352.9738592,504714.37297841953
2017-03-22,2017Q1,CAP,INVERCAP,0.4331,7915.9,149.983008,1187250.4930272,514198.1885300803
2017-03-23,2017Q1,CAP,INVERCAP,0.4331,7801.2,149.983008,1170047.4420096,506747.5471343578
2017-03-24,2017Q1,CAP,INVERCAP,0.4331,7719.7,149.983008,1157823.8268576001,501453.4994120266
2017-03-25,2017Q1,CAP,INVERCAP,0.4331,7719.7,149.983008,1157823.8268576001,501453.4994120266
2017-03-26,2017Q1,CAP,INVERCAP,0.4331,7719.7,149.983008,1157823.8268576001,501453.4994120266
2017-03-27,2017Q1,CAP,INVERCAP,0.4331,7595.9,149.983008,1139255.9304672,493411.7434853443
2017-03-28,2017Q1,CAP,INVERCAP,0.4331,7973.5,149.983008,1195889.514288,517939.7486381328
2017-03-29,2017Q1,CAP,INVERCAP,0.4331,8006.3,149.983008,1200808.9569504,520070.35925521824
2017-03-30,2017Q1,CAP,INVERCAP,0.4331,7926.1,149.983008,1188780.3197088002,514860.75646588136
2017-03-31,2017Q1,CAP,INVERCAP,0.4331,7774.8,149.983008,1166087.8905984,505032.665418167
2017-04-01,2017Q2,CAP,INVERCAP,0.4331,7774.8,149.983008,1166087.8905984,505032.665418167
2017-04-02,2017Q2,CAP,INVERCAP,0.4331,7774.8,149.983008,1166087.8905984,505032.665418167
2017-04-03,2017Q2,CAP,INVERCAP,0.4331,7682.4,149.983008,1152229.4606592,499030.57941149955
2017-04-04,2017Q2,CAP,INVERCAP,0.4331,7926.6,149.983008,1188855.3112128002,514893.23528626375
2017-04-05,2017Q2,CAP,INVERCAP,0.4331,7892.3,149.983008,1183710.8940384001,512665.18820803106
2017-04-06,2017Q2,CAP,INVERCAP,0.4331,7777.6,149.983008,1166507.8430208,505214.5468123085
2017-04-07,2017Q2,CAP,INVERCAP,0.4331,7815.3,149.983008,1172162.2024224002,507663.4498691415
2017-04-08,2017Q2,CAP,INVERCAP,0.4331,7815.3,149.983008,1172162.2024224002,507663.4498691415
2017-04-09,2017Q2,CAP,INVERCAP,0.4331,7815.3,149.983008,1172162.2024224002,507663.4498691415
2017-04-10,2017Q2,CAP,INVERCAP,0.4331,8024.7,149.983008,1203568.6442976,521265.5798452906
2017-04-11,2017Q2,CAP,INVERCAP,0.4331,7905.5,149.983008,1185690.669744,513522.6290661264
2017-04-12,2017Q2,CAP,INVERCAP,0.4331,7546.4,149.983008,1131831.7715712,490196.34026748675
2017-04-13,2017Q2,CAP,INVERCAP,0.4331,7660.8,149.983008,1148989.8276864002,497627.4943709799
2017-04-14,2017Q2,CAP,INVERCAP,0.4331,7660.8,149.983008,1148989.8276864002,497627.4943709799
2017-04-15,2017Q2,CAP,INVERCAP,0.4331,7660.8,149.983008,1148989.8276864002,497627.4943709799
2017-04-16,2017Q2,CAP,INVERCAP,0.4331,7660.8,149.983008,1148989.8276864002,497627.4943709799
2017-04-17,2017Q2,CAP,INVERCAP,0.4331,7402.8,149.983008,1110294.2116224002,480868.42305366154
2017-04-18,2017Q2,CAP,INVERCAP,0.4331,6900.7,149.983008,1034987.7433056,448253.19162565534
2017-04-19,2017Q2,CAP,INVERCAP,0.4331,6900.7,149.983008,1034987.7433056,448253.19162565534
2017-04-20,2017Q2,CAP,INVERCAP,0.4331,6871.0,149.983008,1030533.2479680001,446323.9496949408
2017-04-21,2017Q2,CAP,INVERCAP,0.4331,7139.6,149.983008,1070818.6839168002,463771.57200436614
2017-04-22,2017Q2,CAP,INVERCAP,0.4331,7139.6,149.983008,1070818.6839168002,463771.57200436614
2017-04-23,2017Q2,CAP,INVERCAP,0.4331,7139.6,149.983008,1070818.6839168002,463771.57200436614
2017-04-24,2017Q2,CAP,INVERCAP,0.4331,6870.8,149.983008,1030503.2513664002,446310.95816678787
2017-04-25,2017Q2,CAP,INVERCAP,0.4331,7146.5,149.983008,1071853.566672,464219.7797256432
2017-04-26,2017Q2,CAP,INVERCAP,0.4331,7038.5,149.983008,1055655.4018080002,457204.35452304484
2017-04-27,2017Q2,CAP,INVERCAP,0.4331,6930.4,149.983008,1039442.2386432,450182.4335563699
2017-04-28,2017Q2,CAP,INVERCAP,0.4331,6970.2,149.983008,1045411.5623616001,452767.747658809
2017-04-29,2017Q2,CAP,INVERCAP,0.4331,6970.2,149.983008,1045411.5623616001,452767.747658809
2017-04-30,2017Q2,CAP,INVERCAP,0.4331,6970.2,149.983008,1045411.5623616001,452767.747658809
2017-05-01,2017Q2,CAP,INVERCAP,0.4331,6970.2,149.983008,1045411.5623616001,452767.747658809
2017-05-02,2017Q2,CAP,INVERCAP,0.4331,6800.2,149.983008,1019914.4510016,441724.94872879295
2017-05-03,2017Q2,CAP,INVERCAP,0.4331,6389.1,149.983008,958256.4364128001,415020.8626103837
2017-05-04,2017Q2,CAP,INVERCAP,0.4331,6000.0,149.983008,899898.0480000001,389745.84458880004
2017-05-05,2017Q2,CAP,INVERCAP,0.4331,6180.8,149.983008,927014.9758464001,401490.1860390759
2017-05-06,2017Q2,CAP,INVERCAP,0.4331,6180.8,149.983008,927014.9758464001,401490.1860390759
2017-05-07,2017Q2,CAP,INVERCAP,0.4331,6180.8,149.983008,927014.9758464001,401490.1860390759
2017-05-08,2017Q2,CAP,INVERCAP,0.4331,6136.4,149.983008,920355.7302912,398606.0667891187
2017-05-09,2017Q2,CAP,INVERCAP,0.4331,6135.9,149.983008,920280.7387872001,398573.58796873636
2017-05-10,2017Q2,CAP,INVERCAP,0.4331,6133.5,149.983008,919920.7795680001,398417.68963090086
2017-05-11,2017Q2,CAP,INVERCAP,0.4331,6137.5,149.983008,920520.7116,398677.52019396
2017-05-12,2017Q2,CAP,INVERCAP,0.4331,6470.4,149.983008,970450.0549632,420301.9188045619
2017-05-13,2017Q2,CAP,INVERCAP,0.4331,6470.4,149.983008,970450.0549632,420301.9188045619
2017-05-14,2017Q2,CAP,INVERCAP,0.4331,6470.4,149.983008,970450.0549632,420301.9188045619
2017-05-15,2017Q2,CAP,INVERCAP,0.4331,6289.6,149.983008,943333.1271168002,408557.57735428616
2017-05-16,2017Q2,CAP,INVERCAP,0.4331,6484.8,149.983008,972609.8102784001,421237.30883157504
2017-05-17,2017Q2,CAP,INVERCAP,0.4331,6549.4,149.983008,982298.7125952,425433.5724249811
2017-05-18,2017Q2,CAP,INVERCAP,0.4331,6237.9,149.983008,935579.0056032,405199.2673267459
2017-05-19,2017Q2,CAP,INVERCAP,0.4331,6618.2,149.983008,992617.5435456,429902.6581095994
2017-05-20,2017Q2,CAP,INVERCAP,0.4331,6618.2,149.983008,992617.5435456,429902.6581095994
2017-05-21,2017Q2,CAP,INVERCAP,0.4331,6618.2,149.983008,992617.5435456,429902.6581095994
2017-05-22,2017Q2,CAP,INVERCAP,0.4331,6786.9,149.983008,1017919.6769952,440861.0121066211
2017-05-23,2017Q2,CAP,INVERCAP,0.4331,6942.8,149.983008,1041302.0279424001,450987.90830185346
2017-05-24,2017Q2,CAP,INVERCAP,0.4331,6839.1,149.983008,1025748.7900128001,444251.8009545437
2017-05-25,2017Q2,CAP,INVERCAP,0.4331,6847.0,149.983008,1026933.6557760001,444764.96631658566
2017-05-26,2017Q2,CAP,INVERCAP,0.4331,6703.5,149.983008,1005411.0941280001,435443.5448668368
2017-05-27,2017Q2,CAP,INVERCAP,0.4331,6703.5,149.983008,1005411.0941280001,435443.5448668368
2017-05-28,2017Q2,CAP,INVERCAP,0.4331,6703.5,149.983008,1005411.0941280001,435443.5448668368
2017-05-29,2017Q2,CAP,INVERCAP,0.4331,6580.6,149.983008,986978.1824448002,427460.25081684295
