Holding,pct_holding,eqy_shares,eqy_shares_total,Date,ID
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2020-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2020-03-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2020-03-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2020-06-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2020-06-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2020-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2020-06-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2020-06-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2020-06-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2020-06-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2020-06-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2020-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2020-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2020-06-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2020-06-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2020-09-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2020-09-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2020-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2020-09-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2020-09-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2020-09-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2020-09-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2020-09-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2020-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2020-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2020-09-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2020-09-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2020-12-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2020-12-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2020-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2020-12-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2020-12-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2020-12-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2020-12-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2020-12-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2020-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2020-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2020-12-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2020-12-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2021-03-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2021-03-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2021-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2021-03-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2021-03-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2021-03-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2021-03-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2021-03-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2021-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2021-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2021-03-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2021-03-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2021-06-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2021-06-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2021-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2021-06-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2021-06-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2021-06-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2021-06-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2021-06-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2021-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2021-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2021-06-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2021-06-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2021-09-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2021-09-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2021-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2021-09-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2021-09-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2021-09-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2021-09-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2021-09-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2021-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2021-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2021-09-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2021-09-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2021-12-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2021-12-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2021-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2021-12-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2021-12-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2021-12-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2021-12-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2021-12-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2021-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2021-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2021-12-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2021-12-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2022-03-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2022-03-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2022-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2022-03-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2022-03-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2022-03-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2022-03-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2022-03-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2022-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2022-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2022-03-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2022-03-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2022-06-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2022-06-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2022-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2022-06-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2022-06-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2022-06-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2022-06-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2022-06-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2022-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2022-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2022-06-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2022-06-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2022-09-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2022-09-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2022-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2022-09-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2022-09-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2022-09-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2022-09-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2022-09-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2022-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2022-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2022-09-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2022-09-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2022-12-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2022-12-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2022-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2022-12-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2022-12-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2022-12-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2022-12-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2022-12-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2022-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2022-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2022-12-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2022-12-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2023-03-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2023-03-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2023-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2023-03-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2023-03-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2023-03-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2023-03-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2023-03-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2023-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2023-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2023-03-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2023-03-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2023-06-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2023-06-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2023-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2023-06-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2023-06-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2023-06-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2023-06-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2023-06-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2023-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2023-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2023-06-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2023-06-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2023-09-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2023-09-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2023-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2023-09-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2023-09-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2023-09-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2023-09-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2023-09-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2023-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2023-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2023-09-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2023-09-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2023-12-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2023-12-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2023-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2023-12-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2023-12-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2023-12-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2023-12-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2023-12-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2023-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2023-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2023-12-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2023-12-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2024-03-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2024-03-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2024-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2024-03-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2024-03-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2024-03-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2024-03-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2024-03-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2024-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2024-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2024-03-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2024-03-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2024-06-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2024-06-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2024-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2024-06-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2024-06-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2024-06-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2024-06-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2024-06-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2024-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2024-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2024-06-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2024-06-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2024-09-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2024-09-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2024-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2024-09-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2024-09-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2024-09-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2024-09-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2024-09-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2024-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2024-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2024-09-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2024-09-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2024-12-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2024-12-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2024-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2024-12-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2024-12-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2024-12-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2024-12-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2024-12-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2024-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2024-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2024-12-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2024-12-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2025-03-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2025-03-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2025-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2025-03-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2025-03-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2025-03-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2025-03-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2025-03-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2025-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2025-03-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2025-03-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2025-03-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2025-06-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2025-06-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2025-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2025-06-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2025-06-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2025-06-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2025-06-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2025-06-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2025-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2025-06-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2025-06-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2025-06-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2025-09-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2025-09-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2025-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2025-09-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2025-09-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2025-09-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2025-09-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2025-09-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2025-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2025-09-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2025-09-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2025-09-01,COLBUN
MINERA VALPARAISO S.A.,0.3519,6170679733,17589331589,2025-12-01,COLBUN
FORESTAL COMINCO S.A.,0.14,2454688263,17589331589,2025-12-01,COLBUN
ANTARCHILE S.A.,0.0958,1680445653,17589331589,2025-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE STATE STREET,0.026600000000000002,466262167,17589331589,2025-12-01,COLBUN
BANCO SANTANDER - JP MORGAN,0.0262,459630748,17589331589,2025-12-01,COLBUN
LARRAIN VIAL S.A. CORREDORA DE BOLSA,0.017,297816191,17589331589,2025-12-01,COLBUN
FONDO DE PENSIONES HABITAT A,0.0159,278116006,17589331589,2025-12-01,COLBUN
FONDO DE PENSIONES HABITAT C,0.0152,266364679,17589331589,2025-12-01,COLBUN
BANCHILE CORREDORES DE BOLSA S.A.,0.0151,265598907,17589331589,2025-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE CITI N.A. NEW YORK,0.0146,256000509,17589331589,2025-12-01,COLBUN
BANCO DE CHILE POR CUENTA DE TERCEROS CA,0.013600000000000001,238197988,17589331589,2025-12-01,COLBUN
FONDO DE PENSIONES CUPRUM A,0.013600000000000001,237941964,17589331589,2025-12-01,COLBUN
ANTARCHILE S.A.,0.6082,790581560,1303380178,2016-03-01,COPEC
