Holding,pct_holding,eqy_shares,eqy_shares_total,Date,ID
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2018-09-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2018-09-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2018-09-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2018-09-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2018-09-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2018-09-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2018-09-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2018-09-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2018-09-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2018-09-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2018-09-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2018-12-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2018-12-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2018-12-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2018-12-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2018-12-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2018-12-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2018-12-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2018-12-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2018-12-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2018-12-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2018-12-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2018-12-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2019-03-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2019-03-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2019-03-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2019-03-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2019-03-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2019-03-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2019-03-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2019-03-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2019-03-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2019-03-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2019-03-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2019-03-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2019-06-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2019-06-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2019-06-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2019-06-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2019-06-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2019-06-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2019-06-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2019-06-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2019-06-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2019-06-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2019-06-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2019-06-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2019-09-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2019-09-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2019-09-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2019-09-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2019-09-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2019-09-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2019-09-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2019-09-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2019-09-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2019-09-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2019-09-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2019-09-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2019-12-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2019-12-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2019-12-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2019-12-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2019-12-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2019-12-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2019-12-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2019-12-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2019-12-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2019-12-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2019-12-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2019-12-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2020-03-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2020-03-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2020-03-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2020-03-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2020-03-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2020-03-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2020-03-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2020-03-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2020-03-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2020-03-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2020-03-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2020-03-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2020-06-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2020-06-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2020-06-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2020-06-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2020-06-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2020-06-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2020-06-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2020-06-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2020-06-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2020-06-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2020-06-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2020-06-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2020-09-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2020-09-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2020-09-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2020-09-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2020-09-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2020-09-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2020-09-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2020-09-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2020-09-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2020-09-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2020-09-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2020-09-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2020-12-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2020-12-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2020-12-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2020-12-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2020-12-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2020-12-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2020-12-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2020-12-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2020-12-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2020-12-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2020-12-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2020-12-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2021-03-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2021-03-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2021-03-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2021-03-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2021-03-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2021-03-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2021-03-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2021-03-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2021-03-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2021-03-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2021-03-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2021-03-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2021-06-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2021-06-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2021-06-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2021-06-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2021-06-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2021-06-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2021-06-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2021-06-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2021-06-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2021-06-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2021-06-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2021-06-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2021-09-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2021-09-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2021-09-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2021-09-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2021-09-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2021-09-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2021-09-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2021-09-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2021-09-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2021-09-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2021-09-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2021-09-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2021-12-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2021-12-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2021-12-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2021-12-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2021-12-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2021-12-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2021-12-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2021-12-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2021-12-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2021-12-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2021-12-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2021-12-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2022-03-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2022-03-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2022-03-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2022-03-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2022-03-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2022-03-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2022-03-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2022-03-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2022-03-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2022-03-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2022-03-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2022-03-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2022-06-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2022-06-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2022-06-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2022-06-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2022-06-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2022-06-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2022-06-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2022-06-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2022-06-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2022-06-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2022-06-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2022-06-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2022-09-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2022-09-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2022-09-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2022-09-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2022-09-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2022-09-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2022-09-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2022-09-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2022-09-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2022-09-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2022-09-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2022-09-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2022-12-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2022-12-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2022-12-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2022-12-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2022-12-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2022-12-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2022-12-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2022-12-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2022-12-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2022-12-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2022-12-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2022-12-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2023-03-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2023-03-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2023-03-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2023-03-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2023-03-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2023-03-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2023-03-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2023-03-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2023-03-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2023-03-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2023-03-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2023-03-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2023-06-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2023-06-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2023-06-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2023-06-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2023-06-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2023-06-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2023-06-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2023-06-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2023-06-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2023-06-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2023-06-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2023-06-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2023-09-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2023-09-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2023-09-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2023-09-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2023-09-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2023-09-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2023-09-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2023-09-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2023-09-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2023-09-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2023-09-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2023-09-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2023-12-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2023-12-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2023-12-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2023-12-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2023-12-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2023-12-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2023-12-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2023-12-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2023-12-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2023-12-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2023-12-01,IAM
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0126,12591423,1001881905,2023-12-01,IAM
VEOLIA INVERSIONES AGUAS DEL GRAN SANTIAGO LTDA,0.501,501000000,1001881905,2024-03-01,IAM
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0876,87609633,1001881905,2024-03-01,IAM
INVERSIONES Y RENTAS LIGURIA SPA,0.0837,83665794,1001881905,2024-03-01,IAM
BANCO DE CHILE POR CUENTA DE STATE STREET,0.028399999999999998,28430443,1001881905,2024-03-01,IAM
BANCO SANTANDER POR CUENTA DE INV EXTRANJEROS,0.0231,23143472,1001881905,2024-03-01,IAM
BANCHILE ADM GENERAL DE FONDOS S A,0.022799999999999997,22812870,1001881905,2024-03-01,IAM
BANCHILE CORREDORES DE BOLSA S A,0.0225,22461486,1001881905,2024-03-01,IAM
SANTANDER CORREDORES DE BOLSA LIMITADA,0.0196,19595820,1001881905,2024-03-01,IAM
INVERSIONES MARDOS SA,0.018000000000000002,17961643,1001881905,2024-03-01,IAM
BCI C DE B S A,0.0166,16597197,1001881905,2024-03-01,IAM
AFP HABITAT S A PARA FDO PENSION C,0.013000000000000001,12991419,1001881905,2024-03-01,IAM
